salary,salary_,age,education level,field,position,years of full time job,years of learn programe,[ASP .net],[Assembly],[Bash/Shell/PowerShell],[C],[C#],[C++],[Clojure],[Dart],[Elixir],[Erlang],[Go],[Groovy],[Haskell],[HTML/CSS],[Java],[JavaScript],[Julia],[Kotlin],[Lua],[Objective-C],[Ocaml],[Pascal],[Perl],[PHP],[Python],[R],[Ruby],[Rust],[Scala],[SQL]
3.50005,35000.5,28,6,5,Front-end developer,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Software developer,1.5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3
3.50005,35000.5,28,6,5,Game or Graphics developer,3.5,0.5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.50005,35000.5,28,6,5,Back-end developer,5.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,23,6,6,Web Developer,3.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,28,6,1,Educator / Instructor,8.5,8.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3.50005,35000.5,45.5,7,1,Educator / Instructor,13,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1
3.50005,35000.5,28,6,2,Data or Business Database & Analyst,5.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3.50005,35000.5,23,6,2,Data or Business Database & Analyst,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3.50005,35000.5,28,7,2,Data or Business Database & Analyst,3.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3.50005,35000.5,55,7,2,System Database & Analyst,18,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3.50005,35000.5,23,7,2,Data scientist or Machine learning specialist,1.5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3.50005,35000.5,28,6,2,System Database & Analyst,8.5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,38,7,2,System Database & Analyst,5.5,5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,33,6,3,IT specialist,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,33,6,3,IT manager,8.5,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
3.50005,35000.5,23,6,3,CTO,1.5,4,0,1,1,1,1,3,0,0,0,0,1,0,0,3,3,3,0,0,0,1,0,0,0,0,3,1,0,0,3,3
3.50005,35000.5,23,6,3,CEO,0,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3
3.50005,35000.5,38,7,3,IT manager,13,14,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3.50005,35000.5,33,6,3,Project manager,30,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,33,6,4,IT support,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,23,6,5,Full-stack developer,1.5,3.5,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Front-end developer,1,28,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,28,6,5,Desktop or Enterprise applications developer,5.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Front-end developer,1.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,38,7,5,Back-end developer,13,0.5,0,1,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Front-end developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,1,1,1,1,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,3.5,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Front-end developer,3.5,1.5,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,23,6,5,Full-stack developer,1,1.5,0,0,1,1,3,0,0,1,0,0,1,0,0,3,1,3,0,1,0,0,0,0,0,1,1,0,0,0,3,1
3.50005,35000.5,23,6,5,Full-stack developer,3.5,8,0,0,0,1,3,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3.50005,35000.5,23,6,5,DevOps specialist,3.5,0.5,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3.50005,35000.5,38,6,5,Full-stack developer,13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,19,6,5,Game or Graphics developer,0,1.5,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.50005,35000.5,23,6,5,Full-stack developer,3.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3.50005,35000.5,23,6,5,Back-end developer,1.5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,23,6,5,Back-end developer,1.5,1.5,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.50005,35000.5,23,6,5,Full-stack developer,1.5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,23,6,5,Front-end developer,1.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,28,7,5,Mobile developer,3.5,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,0,3,0,1,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,33,6,5,Software developer,3.5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3.50005,35000.5,33,6,5,Research & Development,8.5,14,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3.50005,35000.5,28,6,5,Software developer,3.5,3.5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Desktop or Enterprise applications developer,3.5,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Software developer,3.5,5,0,0,1,0,3,0,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
3.50005,35000.5,38,5,5,Embedded applications or devices developer,8.5,18,0,0,1,3,1,3,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
3.50005,35000.5,23,6,5,Mobile developer,1.5,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,33,6,5,Front-end developer,2.5,28,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Software developer,5.5,5,3,0,0,1,3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,33,6,5,Software developer,13,13,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,1,0,0,0,3
3.50005,35000.5,28,6,5,Mobile developer,3.5,5,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,23,6,5,Front-end developer,1.5,4,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1
3.50005,35000.5,23,6,5,Front-end developer,1,7,0,0,0,1,1,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.50005,35000.5,23,6,5,Back-end developer,1.5,1.5,0,0,1,1,0,0,0,0,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,23,6,5,Full-stack developer,1.5,8,0,1,1,1,1,1,1,1,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Front-end developer,3.5,8,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.50005,35000.5,28,6,5,Back-end developer,5.5,18,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,3,0.5,3,0,0,1,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Back-end developer,1.5,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,5.5,3.5,3,1,1,3,3,1,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,0,0,1,1,3,0,0,3,3
3.50005,35000.5,23,6,5,Software developer,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,23,6,5,Mobile developer,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,28,6,5,Software developer,1.5,0.5,0,0,0,1,1,1,0,1,0,0,1,1,0,1,3,3,0,3,0,0,0,0,0,1,1,0,1,0,0,1
3.50005,35000.5,28,6,5,Software developer,5.5,1.5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,19,6,5,Freelance,1,2,0,0,0,3,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,28,6,5,Software Engineer,3.5,6,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,3,1,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,1.5,1.5,0,0,1,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,1.5,1.5,0,0,1,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Software Engineer,5.5,6,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,28,6,6,Web Developer,3.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,6,Web Developer,3.5,10,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3.50005,35000.5,28,6,6,Web Developer,1.5,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,23,6,6,Web Developer,3.5,8,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
3.50005,35000.5,28,6,6,Web Developer,5.5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3.50005,35000.5,33,6,6,Web Developer,5.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2
3.50005,35000.5,23,6,5,DevOps specialist,3.5,3.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3.50005,35000.5,28,6,5,Mobile developer,5.5,14,0,1,1,3,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,23,6,5,Front-end developer,1.5,1.5,0,1,2,1,1,1,0,0,0,0,1,0,0,3,1,3,0,1,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Software developer,3.5,8,0,0,1,3,3,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Mobile developer,5.5,3.5,0,0,1,0,0,1,0,0,0,0,1,0,0,3,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,28,6,5,Software developer,5.5,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,3
3.50005,35000.5,33,5,5,Game or Graphics developer,8.5,8.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.50005,35000.5,28,7,2,Data or Business Database & Analyst,1.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,1.5,7,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,33,6,5,Software Engineer,8.5,10,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,28,6,4,IT support,8.5,8,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3
3.50005,35000.5,28,6,4,System administrator,5.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.50005,35000.5,28,6,5,Full-stack developer,3.5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,3
3.50005,35000.5,38,6,3,IT manager,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Front-end developer,1.5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3.50005,35000.5,23,6,5,Front-end developer,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,28,7,2,Data scientist or Machine learning specialist,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3.50005,35000.5,23,6,2,Data scientist or Machine learning specialist,1.5,6,0,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1
3.50005,35000.5,23,7,2,Data or Business Database & Analyst,1.5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,33,6,2,System Database & Analyst,3.5,0.5,3,0,0,0,3,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,1,Academic researcher,1.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.50005,35000.5,28,7,5,Full-stack developer,8.5,13,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,3
3.50005,35000.5,33,6,5,Back-end developer,8.5,9,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.50005,35000.5,45.5,7,3,IT manager,18,5.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3.50005,35000.5,45.5,6,3,Manager,13,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,28,6,3,Product Owner,8.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,3,Production Planner,1.5,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,28,2,4,System administrator,3,0.5,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3.50005,35000.5,33,6,5,Mobile developer,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,45.5,7,5,Full-stack developer,1.5,23,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,3.5,3.5,0,1,1,1,3,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,1.5,1.5,0,0,0,1,3,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,28,7,5,Full-stack developer,3.5,5,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,8,5,0,1,1,0,1,0,0,1,0,0,1,0,0,3,1,3,0,1,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,28,7,5,Software developer,5.5,5,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
3.50005,35000.5,23,7,5,Embedded applications or devices developer,1.5,10,1,1,3,3,3,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,3,3,3,3,0,0,0,3
3.50005,35000.5,28,6,2,Data or Business Database & Analyst,3.5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3
3.50005,35000.5,38,6,2,Business Database & Analyst,8.5,8.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50005,35000.5,28,6,6,Web Developer,8.5,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,3,1,1,0,0,0,3
3.50005,35000.5,28,6,6,Web Developer,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,45.5,6,5,Front-end developer,18,0.5,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1
3.50005,35000.5,23,6,5,Full-stack developer,1.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,1.5,6,0,1,1,3,0,1,0,0,0,0,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,28,6,5,Mobile developer,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.50005,35000.5,45.5,3,5,Full-stack developer,18,1.5,0,0,0,1,1,1,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,3,0,0,0,0,3
3.50005,35000.5,38,6,6,Designer,5.5,5.5,0,0,0,0,0,3,0,0,0,0,0,1,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,28,6,5,Full-stack developer,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,5.5,5.5,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,33,6,2,System Database & Analyst,3.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
3.50005,35000.5,23,6,6,Freelance,1.5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3.50005,35000.5,45.5,6,6,Freelance,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,3.5,8,0,1,0,1,1,1,0,0,0,0,1,0,0,3,1,3,0,0,0,1,0,0,0,3,3,0,0,0,0,3
3.50005,35000.5,33,7,2,System Database & Analyst,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.50005,35000.5,38,6,3,IT manager,13,3.5,0,1,1,1,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0
3.50005,35000.5,45.5,6,4,IT support,13,16,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.50005,35000.5,28,6,4,System administrator,3.5,0.5,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
3.50005,35000.5,33,6,5,Full-stack developer,8.5,1.5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Back-end developer,1.5,28,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Back-end developer,1.5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.50005,35000.5,28,6,5,Front-end developer,3.5,3.5,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,1.5,1.5,3,0,0,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
3.50005,35000.5,28,6,5,Full-stack developer,3.5,8.5,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.50005,35000.5,33,7,5,Software Engineer,8.5,14,0,0,1,1,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3.50005,35000.5,23,6,5,Software Engineer,1.5,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.50005,35000.5,28,6,6,UX/UI Developer,3.5,3.5,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,28,6,3,IT manager,3.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3.50005,35000.5,33,7,4,System administrator,1.5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.50005,35000.5,28,6,5,Back-end developer,8.5,8.5,0,0,1,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,1,1,0,1,0,3,3,1,0,0,0,3
3.50005,35000.5,23,6,5,Full-stack developer,1.5,8.5,0,0,1,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3.50005,35000.5,28,3,5,Front-end developer,1.5,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.50005,35000.5,23,6,5,Full-stack developer,1.5,1.5,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3.50005,35000.5,38,6,5,Back-end developer,13,17,0,0,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
3.50005,35000.5,38,6,2,System Database & Analyst,13,8.5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.50005,35000.5,28,6,5,Software Engineer,3.5,1.5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3
3.50005,35000.5,33,6,3,Supplychain,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50005,45000.5,28,7,3,CTO,5.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
